Id,drugName,condition,rating,date,usefulCount
128299,Phentermine,Weight Loss,6,2016/1/4,3
128595,Phentermine,Weight Loss,3,2015/5/30,8
127822,Phentermine,Obesity,5,2017/1/19,2
139159,Phentermine,Weight Loss,10,2009/4/2,10
127902,Phentermine,Weight Loss,9,2016/11/2,14
128127,Phentermine,Weight Loss,10,2016/5/17,60
127973,Phentermine,Weight Loss,8,2016/10/21,7
138965,Phentermine,Weight Loss,10,2009/7/29,10
138606,Phentermine,Weight Loss,9,2012/7/23,19
128668,Phentermine,Weight Loss,1,2015/4/6,3
128746,Phentermine,Obesity,8,2015/3/20,2
138429,Phentermine,Weight Loss,10,2013/7/29,34
139023,Phentermine,Weight Loss,9,2009/5/20,3
128822,Phentermine,Weight Loss,10,2014/10/24,86
128290,Phentermine,Obesity,10,2016/1/11,12
138555,Phentermine,Obesity,10,2013/4/30,95
127422,Phentermine,Weight Loss,10,2017/11/6,18
128879,Phentermine,Weight Loss,8,2014/6/26,221
138900,Phentermine,Weight Loss,8,2010/5/11,4
127604,Phentermine,Obesity,10,2017/5/19,38
139136,Phentermine,Not Listed / Othe,8,2008/10/30,1
127978,Phentermine,Weight Loss,8,2016/10/19,6
127852,Phentermine,Weight Loss,7,2016/12/27,18
165109,Phentermine / topiramate,Obesity,10,2014/5/29,48
165298,Phentermine / topiramate,Weight Loss,10,2013/3/3,113
165170,Phentermine / topiramate,Weight Loss,10,2015/6/29,64
164994,Phentermine / topiramate,Weight Loss,7,2015/8/21,34
165264,Phentermine / topiramate,Obesity,9,2013/1/15,83
165138,Phentermine / topiramate,Obesity,10,2014/8/24,59
165081,Phentermine / topiramate,Weight Loss,9,2015/10/7,36
165227,Phentermine / topiramate,Obesity,6,2013/8/6,87
164948,Phentermine / topiramate,Obesity,8,2016/1/1,7
165187,Phentermine / topiramate,Obesity,10,2014/2/16,74
165195,Phentermine / topiramate,Weight Loss,8,2013/12/7,121
164877,Phentermine / topiramate,Weight Loss,1,2016/7/10,14
165166,Phentermine / topiramate,Obesity,2,2015/7/4,10
165183,Phentermine / topiramate,Weight Loss,8,2014/2/25,65
165207,Phentermine / topiramate,Obesity,10,2013/9/29,85
165116,Phentermine / topiramate,Weight Loss,7,2014/5/8,112
164943,Phentermine / topiramate,Weight Loss,6,2016/1/17,5
165112,Phentermine / topiramate,Weight Loss,6,2014/5/22,2
165237,Phentermine / topiramate,Obesity,5,2013/7/31,27
165232,Phentermine / topiramate,Obesity,10,2013/8/2,42
165084,Phentermine / topiramate,Weight Loss,5,2015/1/10,83
165087,Phentermine / topiramate,Obesity,1,2014/12/23,41
165047,Phentermine / topiramate,Obesity,4,2015/3/12,6
164922,Phentermine / topiramate,Weight Loss,8,2016/5/7,44
165244,Phentermine / topiramate,Weight Loss,9,2013/7/15,73
164785,Phentermine / topiramate,Weight Loss,10,2017/1/22,38
165161,Phentermine / topiramate,Weight Loss,9,2015/7/24,12
164979,Phentermine / topiramate,Weight Loss,10,2016/2/11,57
164986,Phentermine / topiramate,Weight Loss,7,2015/9/16,41
165148,Phentermine / topiramate,Weight Loss,8,2014/6/30,12
165181,Phentermine / topiramate,Weight Loss,9,2015/6/5,30
164836,Phentermine / topiramate,Obesity,8,2017/2/14,26
165157,Phentermine / topiramate,Weight Loss,10,2014/6/9,156
165203,Phentermine / topiramate,Weight Loss,9,2013/10/9,101
165113,Phentermine / topiramate,Weight Loss,10,2014/5/21,81
164732,Phentermine / topiramate,Weight Loss,10,2017/6/15,15
165193,Phentermine / topiramate,Obesity,10,2013/12/10,119
164827,Phentermine / topiramate,Weight Loss,10,2017/3/17,47
165249,Phentermine / topiramate,Weight Loss,9,2013/6/26,39
164833,Phentermine / topiramate,Weight Loss,4,2017/3/2,15
164908,Phentermine / topiramate,Weight Loss,1,2016/6/15,23
165211,Phentermine / topiramate,Weight Loss,10,2013/9/19,88
165294,Phentermine / topiramate,Weight Loss,10,2013/3/10,78
164754,Phentermine / topiramate,Weight Loss,1,2017/4/5,5
165259,Phentermine / topiramate,Obesity,10,2013/2/16,51
165049,Phentermine / topiramate,Weight Loss,10,2015/3/8,117
165040,Phentermine / topiramate,Weight Loss,10,2015/3/31,30
165065,Phentermine / topiramate,Weight Loss,6,2015/11/12,32
165026,Phentermine / topiramate,Weight Loss,2,2015/4/26,20
165223,Phentermine / topiramate,Weight Loss,10,2013/8/15,52
165299,Phentermine / topiramate,Weight Loss,10,2013/3/2,61
164801,Phentermine / topiramate,Weight Loss,1,2016/12/2,8
164971,Phentermine / topiramate,Weight Loss,1,2016/2/29,21
165142,Phentermine / topiramate,Weight Loss,10,2014/8/15,66
165058,Phentermine / topiramate,Weight Loss,8,2015/11/27,66
164950,Phentermine / topiramate,Weight Loss,9,2015/12/31,49
164824,Phentermine / topiramate,Weight Loss,4,2017/3/23,10
165111,Phentermine / topiramate,Weight Loss,10,2014/5/26,61
165285,Phentermine / topiramate,Weight Loss,9,2013/5/9,102
165210,Phentermine / topiramate,Obesity,7,2013/9/22,50
165066,Phentermine / topiramate,Weight Loss,9,2015/11/12,11
164975,Phentermine / topiramate,Weight Loss,9,2016/2/20,32
164701,Phentermine / topiramate,Obesity,10,2017/7/3,36
165107,Phentermine / topiramate,Weight Loss,9,2014/9/9,129
164703,Phentermine / topiramate,Weight Loss,10,2017/6/26,11
165220,Phentermine / topiramate,Weight Loss,1,2013/8/22,51
164741,Phentermine / topiramate,Weight Loss,10,2017/5/10,12
165177,Phentermine / topiramate,Obesity,6,2015/6/12,0
165000,Phentermine / topiramate,Weight Loss,10,2015/8/13,36
165186,Phentermine / topiramate,Obesity,10,2014/2/23,66
165035,Phentermine / topiramate,Obesity,10,2015/4/8,18
164965,Phentermine / topiramate,Weight Loss,3,2016/3/21,23
165085,Phentermine / topiramate,Weight Loss,10,2015/1/1,135
165133,Phentermine / topiramate,Weight Loss,10,2014/9/9,141
165021,Phentermine / topiramate,Obesity,9,2015/4/30,17
165008,Phentermine / topiramate,Weight Loss,9,2015/5/29,31
165213,Phentermine / topiramate,Obesity,9,2013/9/15,73
165176,Phentermine / topiramate,Weight Loss,6,2015/6/12,35
165234,Phentermine / topiramate,Weight Loss,10,2013/8/1,76
165102,Phentermine / topiramate,Weight Loss,10,2014/10/10,195
164687,Phentermine / topiramate,Weight Loss,10,2017/10/25,11
165093,Phentermine / topiramate,Weight Loss,10,2014/11/20,93
165214,Phentermine / topiramate,Weight Loss,1,2013/9/6,69
165135,Phentermine / topiramate,Weight Loss,10,2014/9/5,93
164883,Phentermine / topiramate,Obesity,5,2016/11/25,21
165261,Phentermine / topiramate,Weight Loss,10,2013/2/6,48
164870,Phentermine / topiramate,Weight Loss,10,2016/7/25,43
165258,Phentermine / topiramate,Weight Loss,9,2013/2/24,46
165028,Phentermine / topiramate,Obesity,9,2015/4/23,20
164982,Phentermine / topiramate,Weight Loss,1,2016/2/5,26
165272,Phentermine / topiramate,Weight Loss,10,2012/12/3,96
164912,Phentermine / topiramate,Weight Loss,10,2016/6/9,48
165089,Phentermine / topiramate,Weight Loss,10,2014/12/12,194
165052,Phentermine / topiramate,Obesity,7,2015/2/15,2
165242,Phentermine / topiramate,Obesity,2,2013/7/19,43
165292,Phentermine / topiramate,Obesity,9,2013/3/25,80
165156,Phentermine / topiramate,Weight Loss,10,2014/6/10,93
165164,Phentermine / topiramate,Weight Loss,4,2015/7/13,26
165141,Phentermine / topiramate,Weight Loss,2,2014/8/16,100
164940,Phentermine / topiramate,Obesity,10,2016/1/27,23
164681,Phentermine / topiramate,Obesity,9,2017/11/27,1
165188,Phentermine / topiramate,Obesity,9,2014/2/9,70
165205,Phentermine / topiramate,Obesity,10,2013/10/3,62
164819,Phentermine / topiramate,Weight Loss,10,2017/3/31,16
164946,Phentermine / topiramate,Obesity,9,2016/1/12,21
164933,Phentermine / topiramate,Weight Loss,3,2016/2/2,12
165009,Phentermine / topiramate,Weight Loss,8,2015/5/28,16
164905,Phentermine / topiramate,Weight Loss,7,2016/9/5,40
165143,Phentermine / topiramate,Obesity,10,2014/8/5,10
164992,Phentermine / topiramate,Weight Loss,5,2015/8/23,6
164884,Phentermine / topiramate,Weight Loss,8,2016/11/21,27
165014,Phentermine / topiramate,Obesity,10,2015/5/14,33
165218,Phentermine / topiramate,Weight Loss,2,2013/8/24,63
164796,Phentermine / topiramate,Weight Loss,5,2016/12/23,27
165300,Phentermine / topiramate,Obesity,10,2013/2/25,74
165046,Phentermine / topiramate,Weight Loss,8,2015/3/18,13
164794,Phentermine / topiramate,Weight Loss,10,2017/1/1,69
165036,Phentermine / topiramate,Weight Loss,10,2015/4/7,51
164964,Phentermine / topiramate,Weight Loss,10,2016/3/22,11
164873,Phentermine / topiramate,Weight Loss,6,2016/7/14,16
165162,Phentermine / topiramate,Weight Loss,1,2015/7/23,34
165275,Phentermine / topiramate,Obesity,7,2012/7/29,60
164989,Phentermine / topiramate,Weight Loss,9,2015/9/7,68
164914,Phentermine / topiramate,Weight Loss,2,2016/6/4,5
165163,Phentermine / topiramate,Weight Loss,9,2015/7/18,16
164981,Phentermine / topiramate,Obesity,9,2016/2/5,25
165274,Phentermine / topiramate,Obesity,8,2012/10/28,121
165284,Phentermine / topiramate,Weight Loss,9,2013/5/9,41
164875,Phentermine / topiramate,Weight Loss,10,2016/7/12,3
164869,Phentermine / topiramate,Weight Loss,9,2016/7/25,43
164694,Phentermine / topiramate,Weight Loss,9,2017/8/16,35
165291,Phentermine / topiramate,Weight Loss,9,2013/4/6,4
165077,Phentermine / topiramate,Weight Loss,8,2015/10/22,42
164821,Phentermine / topiramate,Weight Loss,10,2017/3/26,6
165221,Phentermine / topiramate,Weight Loss,1,2013/8/21,59
175099,Phenylephrine,Nasal Congestion,10,2016/1/12,8
175100,Phenylephrine,Nasal Congestion,1,2015/8/27,6
173431,Phenylephrine,mulation) (phenylephrine),9,2010/5/16,8
173423,Phenylephrine,mulation) (phenylephrine),10,2016/9/26,4
173430,Phenylephrine,mulation) (phenylephrine),9,2011/11/14,19
91625,Phenylephrine / pramoxine,Hemorrhoids,10,2011/1/5,16
42988,Phenytoin,Epilepsy,7,2013/9/13,4
42999,Phenytoin,Peripheral Neuropathy,1,2011/10/26,12
42997,Phenytoin,Epilepsy,1,2012/7/6,6
43059,Phenytoin,Seizures,4,2009/10/17,14
43011,Phenytoin,Anxiety,7,2010/3/25,39
43079,Phenytoin,Seizures,10,2008/3/9,14
43026,Phenytoin,Seizures,10,2015/2/23,8
43075,Phenytoin,Seizures,8,2008/4/20,5
43001,Phenytoin,Epilepsy,9,2011/8/29,19
43018,Phenytoin,Epilepsy,1,2016/8/20,5
43077,Phenytoin,Seizures,10,2008/4/5,26
17034,Phillips' Milk of Magnesia,Constipation,10,2016/5/19,25
17024,Phillips' Milk of Magnesia,Constipation,10,2015/4/26,39
17033,Phillips' Milk of Magnesia,Constipation,5,2016/5/29,9
17010,Phillips' Milk of Magnesia,Constipation,10,2015/9/2,48
17011,Phillips' Milk of Magnesia,Constipation,9,2015/8/23,30
16979,Phillips' Milk of Magnesia,Constipation,10,2016/8/23,29
16957,Phillips' Milk of Magnesia,Constipation,5,2017/1/26,10
16964,Phillips' Milk of Magnesia,Constipation,10,2016/12/29,32
16951,Phillips' Milk of Magnesia,Constipation,10,2017/5/6,31
16983,Phillips' Milk of Magnesia,Indigestion,9,2016/8/9,7
17035,Phillips' Milk of Magnesia,Constipation,10,2016/5/12,24
16968,Phillips' Milk of Magnesia,Constipation,10,2016/12/10,23
17028,Phillips' Milk of Magnesia,Constipation,3,2015/1/5,50
16988,Phillips' Milk of Magnesia,Constipation,5,2016/7/6,13
16952,Phillips' Milk of Magnesia,Constipation,10,2017/4/23,25
16955,Phillips' Milk of Magnesia,Constipation,10,2017/3/6,26
16947,Phillips' Milk of Magnesia,Constipation,9,2017/7/14,5
17082,Phillips' Milk of Magnesia,Acne,8,2014/2/24,40
17012,Phillips' Milk of Magnesia,Constipation,7,2015/8/18,35
17046,Phillips' Milk of Magnesia,Constipation,1,2016/3/4,8
16963,Phillips' Milk of Magnesia,Constipation,10,2017/1/7,14
17014,Phillips' Milk of Magnesia,Constipation,10,2015/7/22,40
16975,Phillips' Milk of Magnesia,Constipation,7,2016/10/9,19
16974,Phillips' Milk of Magnesia,Constipation,10,2016/10/12,18
17031,Phillips' Milk of Magnesia,Constipation,8,2016/6/10,26
17026,Phillips' Milk of Magnesia,Constipation,8,2015/3/15,70
5691,pHisoHex,"Skin Disinfection, Preoperative",10,2017/10/9,0
209821,Phosphorated carbohydrate solution,Nausea/Vomiting,10,2016/4/15,12
209827,Phosphorated carbohydrate solution,Nausea/Vomiting,10,2013/1/10,33
209824,Phosphorated carbohydrate solution,Nausea/Vomiting,10,2015/8/3,18
209815,Phosphorated carbohydrate solution,Nausea/Vomiting,10,2016/12/20,18
209808,Phosphorated carbohydrate solution,Nausea/Vomiting,10,2017/11/1,0
209809,Phosphorated carbohydrate solution,Nausea (phosphorated carbohydrate solution),10,2017/10/30,0
209816,Phosphorated carbohydrate solution,Nausea/Vomiting,10,2016/12/17,7
209818,Phosphorated carbohydrate solution,Nausea/Vomiting,8,2016/8/13,13
209825,Phosphorated carbohydrate solution,Nausea/Vomiting,10,2015/3/10,14
12590,Pilocarpine,Xerostomia,9,2017/3/7,7
114558,Pimecrolimus,Atopic Dermatitis,10,2015/6/13,15
114542,Pimecrolimus,Eczema,10,2017/6/17,8
114568,Pimecrolimus,Eczema,9,2010/8/10,47
114534,Pimecrolimus,Atopic Dermatitis,1,2017/11/19,0
114538,Pimecrolimus,Eczema,1,2017/10/2,0
114541,Pimecrolimus,Perioral Dermatitis,10,2017/7/13,0
114535,Pimecrolimus,Atopic Dermatitis,10,2017/11/13,1
114554,Pimecrolimus,Atopic Dermatitis,9,2016/2/6,8
114557,Pimecrolimus,Eczema,9,2015/9/10,7
114570,Pimecrolimus,Eczema,9,2009/8/1,24
114537,Pimecrolimus,Atopic Dermatitis,9,2017/11/2,1
114561,Pimecrolimus,Atopic Dermatitis,8,2013/5/3,31
230163,Pimozide,Tourette's Syndrome,5,2016/7/13,4
230160,Pimozide,Tourette's Syndrome,8,2017/5/22,7
230174,Pimozide,Tourette's Syndrome,10,2011/1/12,32
230167,Pimozide,Tourette's Syndrome,5,2014/7/1,5
230161,Pimozide,Tourette's Syndrome,8,2016/11/17,7
92712,Pimtrea,Birth Control,1,2017/5/9,3
92714,Pimtrea,Birth Control,4,2016/12/21,4
92715,Pimtrea,Birth Control,10,2016/4/4,4
182240,Pin-X,Pinworm Infection (Enterobius vermicularis),10,2012/8/11,12
182238,Pin-X,Pinworm Infection (Enterobius vermicularis),6,2012/11/20,16
182239,Pin-X,Pinworm Infection (Enterobius vermicularis),10,2012/10/22,15
75967,Pioglitazone,"Diabetes, Type 2",10,2009/5/2,30
76014,Pioglitazone,"Diabetes, Type 2",10,2009/5/5,46
76012,Pioglitazone,"Diabetes, Type 2",10,2009/9/7,22
75999,Pioglitazone,"Diabetes, Type 2",1,2011/11/16,29
75995,Pioglitazone,"Diabetes, Type 2",10,2015/4/14,4
76013,Pioglitazone,"Diabetes, Type 2",8,2009/6/4,33
75996,Pioglitazone,"Diabetes, Type 2",7,2015/1/14,22
5719,Piperacillin / tazobactam,Pneumonia,7,2016/11/24,1
5723,Piperacillin / tazobactam,Deep Neck Infection,9,2011/2/28,18
202951,Pirbuterol,"Asthma, Maintenance",8,2008/5/14,6
202947,Pirbuterol,"Asthma, Maintenance",10,2011/8/16,3
206134,Piroxicam,Temporomandibular Joint Disorde,9,2013/3/25,6
206140,Piroxicam,Osteoarthritis,9,2010/3/28,28
206137,Piroxicam,Temporomandibular Joint Disorde,5,2011/6/13,7
206142,Piroxicam,Rheumatoid Arthritis,5,2009/10/12,10
21660,Pitavastatin,High Cholesterol,8,2013/4/21,127
21610,Pitavastatin,High Cholesterol,6,2016/12/7,10
21668,Pitavastatin,High Cholesterol,1,2011/12/17,68
21620,Pitavastatin,High Cholesterol,9,2015/7/29,47
21657,Pitavastatin,High Cholesterol,1,2013/9/18,48
21604,Pitavastatin,High Cholesterol,5,2017/10/9,0
21609,Pitavastatin,High Cholesterol,1,2016/12/19,13
21617,Pitavastatin,High Cholesterol,5,2015/12/14,36
21625,Pitavastatin,High Cholesterol,10,2015/1/8,50
21675,Pitavastatin,High Cholesterol,10,2010/11/21,110
21603,Pitavastatin,High Cholesterol,5,2017/11/10,1
21612,Pitavastatin,High Cholesterol,1,2016/5/14,31
211618,Pitocin,Labor Induction,10,2014/8/15,16
68056,Plan B,Emergency Contraception,9,2016/1/14,3
68292,Plan B,Emergency Contraception,9,2014/10/22,28
67714,Plan B,Emergency Contraception,10,2017/1/16,5
67744,Plan B,Emergency Contraception,10,2017/3/14,2
68168,Plan B,Emergency Contraception,9,2015/7/17,8
68074,Plan B,Emergency Contraception,10,2015/12/29,17
68305,Plan B,Emergency Contraception,9,2014/5/12,8
68237,Plan B,Emergency Contraception,10,2015/4/11,12
68216,Plan B,Emergency Contraception,10,2015/5/24,13
67640,Plan B,Emergency Contraception,8,2017/4/18,4
68064,Plan B,Emergency Contraception,10,2016/1/6,4
67991,Plan B,Emergency Contraception,8,2016/4/25,6
68195,Plan B,Emergency Contraception,6,2015/8/20,4
68354,Plan B,Emergency Contraception,10,2011/10/1,23
68317,Plan B,Emergency Contraception,9,2014/1/19,20
67756,Plan B,Emergency Contraception,9,2017/2/14,5
68011,Plan B,Emergency Contraception,10,2016/2/10,4
67871,Plan B,Emergency Contraception,1,2016/8/18,2
67934,Plan B,Emergency Contraception,7,2016/6/28,10
68131,Plan B,Emergency Contraception,9,2015/12/17,3
67849,Plan B,Emergency Contraception,10,2016/9/14,5
68112,Plan B,Emergency Contraception,10,2015/10/12,6
68119,Plan B,Emergency Contraception,5,2015/9/29,0
68075,Plan B,Emergency Contraception,10,2015/12/29,18
68141,Plan B,11</span> users found this comment helpful.,10,2015/12/4,11
67760,Plan B,Emergency Contraception,9,2017/2/11,9
68176,Plan B,Emergency Contraception,1,2015/7/6,13
68159,Plan B,Emergency Contraception,10,2015/8/3,13
67671,Plan B,Emergency Contraception,10,2017/8/2,8
68348,Plan B,Emergency Contraception,10,2014/6/20,57
67698,Plan B,Emergency Contraception,10,2016/12/8,0
67695,Plan B,Emergency Contraception,8,2016/12/11,9
67556,Plan B,Emergency Contraception,10,2017/9/27,8
67824,Plan B,Emergency Contraception,10,2016/10/5,5
67844,Plan B,Emergency Contraception,10,2016/9/18,3
68153,Plan B,Emergency Contraception,10,2015/8/12,2
68054,Plan B,Emergency Contraception,8,2016/1/16,5
67813,Plan B,Emergency Contraception,10,2016/10/26,9
68018,Plan B,Emergency Contraception,10,2016/2/2,9
68388,Plan B,Emergency Contraception,10,2012/1/29,24
68132,Plan B,Emergency Contraception,10,2015/12/16,20
67694,Plan B,Emergency Contraception,9,2016/12/13,3
67635,Plan B,Emergency Contraception,1,2017/4/26,6
68133,Plan B,Emergency Contraception,10,2015/12/13,12
67598,Plan B,Emergency Contraception,9,2017/5/18,12
67709,Plan B,Emergency Contraception,1,2017/1/21,5
68079,Plan B,Emergency Contraception,10,2015/11/18,1
67865,Plan B,Emergency Contraception,9,2016/8/25,7
68284,Plan B,Emergency Contraception,10,2014/11/22,27
68390,Plan B,Emergency Contraception,10,2011/10/6,11
67549,Plan B,Emergency Contraception,7,2017/10/4,1
67958,Plan B,Emergency Contraception,7,2016/6/8,4
68041,Plan B,Emergency Contraception,8,2016/3/14,20
68251,Plan B,Emergency Contraception,10,2015/3/14,8
68094,Plan B,Emergency Contraception,10,2015/10/30,18
68196,Plan B,Emergency Contraception,7,2015/8/20,4
68358,Plan B,Emergency Contraception,9,2009/12/17,30
67920,Plan B,Emergency Contraception,10,2016/8/4,17
68374,Plan B,Emergency Contraception,10,2013/7/21,27
68046,Plan B,Emergency Contraception,10,2016/3/2,16
68346,Plan B,Emergency Contraception,10,2014/7/7,36
68144,Plan B,Emergency Contraception,10,2015/11/28,26
67607,Plan B,Emergency Contraception,9,2017/7/14,6
68177,Plan B,Emergency Contraception,8,2015/7/5,9
68330,Plan B,Emergency Contraception,10,2014/8/30,32
68187,Plan B,Emergency Contraception,10,2015/8/31,9
67860,Plan B,Emergency Contraception,10,2016/8/28,11
67804,Plan B,Emergency Contraception,7,2016/11/13,12
68279,Plan B,Emergency Contraception,6,2014/11/29,21
67670,Plan B,Emergency Contraception,3,2017/8/3,2
67881,Plan B,Emergency Contraception,10,2016/7/26,11
67878,Plan B,Emergency Contraception,10,2016/7/28,8
68360,Plan B,Emergency Contraception,10,2009/4/26,68
67941,Plan B,Emergency Contraception,10,2016/6/24,5
67731,Plan B,Emergency Contraception,7,2017/3/27,3
67809,Plan B,Emergency Contraception,10,2016/10/31,2
67593,Plan B,Emergency Contraception,5,2017/6/3,1
67683,Plan B,Emergency Contraception,9,2016/12/26,17
68335,Plan B,Emergency Contraception,10,2014/8/12,22
67626,Plan B,Emergency Contraception,9,2017/6/21,3
68004,Plan B,Emergency Contraception,9,2016/2/18,14
68081,Plan B,Emergency Contraception,9,2015/11/16,8
68034,Plan B,Emergency Contraception,9,2016/3/28,13
67783,Plan B,Emergency Contraception,1,2016/11/28,4
68257,Plan B,Emergency Contraception,9,2015/3/1,37
67555,Plan B,Emergency Contraception,10,2017/9/27,6
67547,Plan B,Emergency Contraception,10,2017/10/11,3
68210,Plan B,Emergency Contraception,10,2015/6/23,13
67857,Plan B,Emergency Contraception,10,2016/9/2,14
67855,Plan B,Emergency Contraception,10,2016/9/3,18
67757,Plan B,Emergency Contraception,8,2017/2/13,9
68143,Plan B,Emergency Contraception,9,2015/11/29,13
67613,Plan B,Emergency Contraception,10,2017/7/5,6
68194,Plan B,Emergency Contraception,10,2015/8/20,10
68106,Plan B,Emergency Contraception,10,2015/10/19,39
67838,Plan B,Emergency Contraception,1,2016/9/23,10
68249,Plan B,Emergency Contraception,10,2015/3/15,6
68063,Plan B,Emergency Contraception,10,2016/1/7,17
68329,Plan B,Emergency Contraception,10,2014/8/30,29
67761,Plan B,Emergency Contraception,10,2017/2/11,16
68340,Plan B,Emergency Contraception,9,2014/7/30,10
67955,Plan B,Emergency Contraception,10,2016/6/13,10
67665,Plan B,Emergency Contraception,10,2017/8/14,6
68118,Plan B,Emergency Contraception,10,2015/10/2,5
67974,Plan B,Emergency Contraception,10,2016/5/22,2
68245,Plan B,Emergency Contraception,10,2015/3/20,6
